Animal,File,Box,phase,subphase,component,freezing,motion
8,240117_SEFL10K6c_trec3_g2,4,traumatest,3,min03,51.72,66.94
9,240117_SEFL10K6c_trec3_g3,1,traumatest,3,min03,21.78,102.14
10,240117_SEFL10K6c_trec3_g3,2,traumatest,3,min03,40.89,19.62
11,240117_SEFL10K6c_trec3_g3,3,traumatest,3,min03,12.78,92.71
12,240117_SEFL10K6c_trec3_g3,4,traumatest,3,min03,10.56,123.9
13,240117_SEFL10K6c_trec3_g4,1,traumatest,3,min03,17.28,127.01
14,240117_SEFL10K6c_trec3_g4,2,traumatest,3,min03,65.56,8.24
15,240117_SEFL10K6c_trec3_g4,3,traumatest,3,min03,66.11,9
16,240117_SEFL10K6c_trec3_g4,4,traumatest,3,min03,25.78,60.25
17,240117_SEFL10K6c_trec3_g5,1,traumatest,3,min03,15.17,111.87
18,240117_SEFL10K6c_trec3_g5,2,traumatest,3,min03,11.78,117.12
19,240117_SEFL10K6c_trec3_g5,3,traumatest,3,min03,78,7.22
20,240117_SEFL10K6c_trec3_g5,4,traumatest,3,min03,51.5,15.4
21,240117_SEFL10K6c_trec3_g6,1,traumatest,3,min03,91.22,2.85
22,240117_SEFL10K6c_trec3_g6,2,traumatest,3,min03,38.83,28.15
23,240117_SEFL10K6c_trec3_g6,3,traumatest,3,min03,7.28,128.67
24,240117_SEFL10K6c_trec3_g6,4,traumatest,3,min03,37.39,84.9
25,240117_SEFL10K6c_trec3_g7,1,traumatest,3,min03,3.56,144.58
26,240117_SEFL10K6c_trec3_g7,2,traumatest,3,min03,71.78,7.63
27,240117_SEFL10K6c_trec3_g7,3,traumatest,3,min03,16.5,83.84
28,240117_SEFL10K6c_trec3_g7,4,traumatest,3,min03,7.56,152.95
29,240117_SEFL10K6c_trec3_g8,1,traumatest,3,min03,2.94,142.14
30,240117_SEFL10K6c_trec3_g8,2,traumatest,3,min03,17.61,46.56
31,240117_SEFL10K6c_trec3_g8,3,traumatest,3,min03,13.28,118.37
32,240117_SEFL10K6c_trec3_g8,4,traumatest,3,min03,5.39,112.16
1,240115_SEFL10K6c_traumarec1_g1,1,traumatest,1,min04,46.83,42.74
3,240115_SEFL10K6c_traumarec1_g1,3,traumatest,1,min04,24.78,83.39
4,240115_SEFL10K6c_traumarec1_g1,4,traumatest,1,min04,26.33,76.63
5,240115_SEFL10K6c_traumarec1_g2,1,traumatest,1,min04,6.44,120.12
6,240115_SEFL10K6c_traumarec1_g2,2,traumatest,1,min04,85.28,2.94
7,240115_SEFL10K6c_traumarec1_g2,3,traumatest,1,min04,67.06,13.62
8,240115_SEFL10K6c_traumarec1_g2,4,traumatest,1,min04,50.67,41.76
13,240115_SEFL10K6c_traumarec1_g4,1,traumatest,1,min04,74.61,10.42
14,240115_SEFL10K6c_traumarec1_g4,2,traumatest,1,min04,37,67.3
15,240115_SEFL10K6c_traumarec1_g4,3,traumatest,1,min04,29.94,99.22
16,240115_SEFL10K6c_traumarec1_g4,4,traumatest,1,min04,76.17,4.25
17,240115_SEFL10K6c_traumarec1_g5,1,traumatest,1,min04,5.56,138.37
18,240115_SEFL10K6c_traumarec1_g5,2,traumatest,1,min04,95.5,0.49
19,240115_SEFL10K6c_traumarec1_g5,3,traumatest,1,min04,75.78,5
20,240115_SEFL10K6c_traumarec1_g5,4,traumatest,1,min04,71,11.35
21,240115_SEFL10K6c_traumarec1_g6,1,traumatest,1,min04,87.44,2.49
22,240115_SEFL10K6c_traumarec1_g6,2,traumatest,1,min04,54.72,23.64
23,240115_SEFL10K6c_traumarec1_g6,3,traumatest,1,min04,65.5,22.17
24,240115_SEFL10K6c_traumarec1_g6,4,traumatest,1,min04,35.28,83.18
25,240115_SEFL10K6c_traumarec1_g7,1,traumatest,1,min04,29.5,72.46
26,240115_SEFL10K6c_traumarec1_g7,2,traumatest,1,min04,78.28,4.81
27,240115_SEFL10K6c_traumarec1_g7,3,traumatest,1,min04,23.28,37.96
28,240115_SEFL10K6c_traumarec1_g7,4,traumatest,1,min04,71.17,11.23
29,240115_SEFL10K6c_traumarec1_g8,1,traumatest,1,min04,9.06,140.17
30,240115_SEFL10K6c_traumarec1_g8,2,traumatest,1,min04,67.83,5.24
31,240115_SEFL10K6c_traumarec1_g8,3,traumatest,1,min04,6.11,126.71
32,240115_SEFL10K6c_traumarec1_g8,4,traumatest,1,min04,34.61,70.07
1,240116_SEFL10K6c_trec2_g1,1,traumatest,2,min04,29.17,100.78
3,240116_SEFL10K6c_trec2_g1,3,traumatest,2,min04,9.89,91.18
4,240116_SEFL10K6c_trec2_g1,4,traumatest,2,min04,3,125.14
5,240116_SEFL10K6c_trec2_g2,1,traumatest,2,min04,15.78,130.21
6,240116_SEFL10K6c_trec2_g2,2,traumatest,2,min04,22.89,104.17
7,240116_SEFL10K6c_trec2_g2,3,traumatest,2,min04,70.72,13.59
8,240116_SEFL10K6c_trec2_g2,4,traumatest,2,min04,67.94,27.58
9,240116_SEFL10K6c_trec2_g3,1,traumatest,2,min04,66.33,28.92
10,240116_SEFL10K6c_trec2_g3,2,traumatest,2,min04,8.83,64.6
11,240116_SEFL10K6c_trec2_g3,3,traumatest,2,min04,9.33,111.79
12,240116_SEFL10K6c_trec2_g3,4,traumatest,2,min04,32.33,39.64
13,240116_SEFL10K6c_trec2_g4,1,traumatest,2,min04,43.17,78.15
14,240116_SEFL10K6c_trec2_g4,2,traumatest,2,min04,21.83,91.18
15,240116_SEFL10K6c_trec2_g4,3,traumatest,2,min04,21.78,46.82
16,240116_SEFL10K6c_trec2_g4,4,traumatest,2,min04,18.61,74.88
17,240116_SEFL10K6c_trec2_g5,1,traumatest,2,min04,0,104.54
18,240116_SEFL10K6c_trec2_g5,2,traumatest,2,min04,24.28,60.48
19,240116_SEFL10K6c_trec2_g5,3,traumatest,2,min04,26,59.73
20,240116_SEFL10K6c_trec2_g5,4,traumatest,2,min04,50.06,47.86
21,240116_SEFL10K6c_trec2_g6,1,traumatest,2,min04,11.94,125.54
22,240116_SEFL10K6c_trec2_g6,2,traumatest,2,min04,10.17,141.05
23,240116_SEFL10K6c_trec2_g6,3,traumatest,2,min04,66.72,7.41
24,240116_SEFL10K6c_trec2_g6,4,traumatest,2,min04,5.56,136.86
25,240116_SEFL10K6c_trec2_g7,1,traumatest,2,min04,56.78,40.5
26,240116_SEFL10K6c_trec2_g7,2,traumatest,2,min04,80.72,3.69
27,240116_SEFL10K6c_trec2_g7,3,traumatest,2,min04,52.67,30.19
28,240116_SEFL10K6c_trec2_g7,4,traumatest,2,min04,96.89,0.9
29,240116_SEFL10K6c_trec2_g8,1,traumatest,2,min04,9.83,128.35
30,240116_SEFL10K6c_trec2_g8,2,traumatest,2,min04,6.11,122.14
31,240116_SEFL10K6c_trec2_g8,3,traumatest,2,min04,18,97.98
32,240116_SEFL10K6c_trec2_g8,4,traumatest,2,min04,5.5,157.17
1,240117_SEFL10K6c_trec3_g1,1,traumatest,3,min04,55.44,17.11
3,240117_SEFL10K6c_trec3_g1,3,traumatest,3,min04,11,125.92
4,240117_SEFL10K6c_trec3_g1,4,traumatest,3,min04,13,113.3
5,240117_SEFL10K6c_trec3_g2,1,traumatest,3,min04,0,173.07
6,240117_SEFL10K6c_trec3_g2,2,traumatest,3,min04,21.44,81.13
7,240117_SEFL10K6c_trec3_g2,3,traumatest,3,min04,43.83,28.07
8,240117_SEFL10K6c_trec3_g2,4,traumatest,3,min04,20.17,116.18
9,240117_SEFL10K6c_trec3_g3,1,traumatest,3,min04,34.5,71.24
10,240117_SEFL10K6c_trec3_g3,2,traumatest,3,min04,34.39,45.39
11,240117_SEFL10K6c_trec3_g3,3,traumatest,3,min04,28.89,56.72
12,240117_SEFL10K6c_trec3_g3,4,traumatest,3,min04,14.67,139.01
13,240117_SEFL10K6c_trec3_g4,1,traumatest,3,min04,11.5,150
14,240117_SEFL10K6c_trec3_g4,2,traumatest,3,min04,30.56,55.04
15,240117_SEFL10K6c_trec3_g4,3,traumatest,3,min04,1.78,93.38
16,240117_SEFL10K6c_trec3_g4,4,traumatest,3,min04,35.78,57.07
17,240117_SEFL10K6c_trec3_g5,1,traumatest,3,min04,0,144.43
18,240117_SEFL10K6c_trec3_g5,2,traumatest,3,min04,38.78,71.53
19,240117_SEFL10K6c_trec3_g5,3,traumatest,3,min04,39.61,47.36
20,240117_SEFL10K6c_trec3_g5,4,traumatest,3,min04,17.44,93.95
21,240117_SEFL10K6c_trec3_g6,1,traumatest,3,min04,83.72,5
22,240117_SEFL10K6c_trec3_g6,2,traumatest,3,min04,5.11,116.82
23,240117_SEFL10K6c_trec3_g6,3,traumatest,3,min04,5.06,175.56
24,240117_SEFL10K6c_trec3_g6,4,traumatest,3,min04,11.56,126.49
25,240117_SEFL10K6c_trec3_g7,1,traumatest,3,min04,1.72,143.73
26,240117_SEFL10K6c_trec3_g7,2,traumatest,3,min04,64.61,22.17
27,240117_SEFL10K6c_trec3_g7,3,traumatest,3,min04,18.94,83.4
28,240117_SEFL10K6c_trec3_g7,4,traumatest,3,min04,10.5,113.06
29,240117_SEFL10K6c_trec3_g8,1,traumatest,3,min04,18,73.03
30,240117_SEFL10K6c_trec3_g8,2,traumatest,3,min04,31.83,64.56
31,240117_SEFL10K6c_trec3_g8,3,traumatest,3,min04,12.56,112.54
32,240117_SEFL10K6c_trec3_g8,4,traumatest,3,min04,3.78,169.9
1,240115_SEFL10K6c_traumarec1_g1,1,traumatest,1,min05,59.94,33.98
3,240115_SEFL10K6c_traumarec1_g1,3,traumatest,1,min05,36.17,78.26
4,240115_SEFL10K6c_traumarec1_g1,4,traumatest,1,min05,28.06,48.31
5,240115_SEFL10K6c_traumarec1_g2,1,traumatest,1,min05,17.39,67.69
6,240115_SEFL10K6c_traumarec1_g2,2,traumatest,1,min05,83.89,3.23
7,240115_SEFL10K6c_traumarec1_g2,3,traumatest,1,min05,64.17,16.03
8,240115_SEFL10K6c_traumarec1_g2,4,traumatest,1,min05,49.94,25.57
13,240115_SEFL10K6c_traumarec1_g4,1,traumatest,1,min05,53,24.31
14,240115_SEFL10K6c_traumarec1_g4,2,traumatest,1,min05,80.94,6.65
15,240115_SEFL10K6c_traumarec1_g4,3,traumatest,1,min05,25.33,146.76
16,240115_SEFL10K6c_traumarec1_g4,4,traumatest,1,min05,72.78,7.58
17,240115_SEFL10K6c_traumarec1_g5,1,traumatest,1,min05,58.11,28.03
18,240115_SEFL10K6c_traumarec1_g5,2,traumatest,1,min05,99.44,0.09
19,240115_SEFL10K6c_traumarec1_g5,3,traumatest,1,min05,59.56,11.52
20,240115_SEFL10K6c_traumarec1_g5,4,traumatest,1,min05,76.5,8.43
21,240115_SEFL10K6c_traumarec1_g6,1,traumatest,1,min05,88.94,2.04
22,240115_SEFL10K6c_traumarec1_g6,2,traumatest,1,min05,62.83,19.49
23,240115_SEFL10K6c_traumarec1_g6,3,traumatest,1,min05,35.83,71.33
24,240115_SEFL10K6c_traumarec1_g6,4,traumatest,1,min05,35.06,60.59
25,240115_SEFL10K6c_traumarec1_g7,1,traumatest,1,min05,42.22,73.76
26,240115_SEFL10K6c_traumarec1_g7,2,traumatest,1,min05,90.72,2.23
27,240115_SEFL10K6c_traumarec1_g7,3,traumatest,1,min05,19.06,103.67
28,240115_SEFL10K6c_traumarec1_g7,4,traumatest,1,min05,81.61,3.5
29,240115_SEFL10K6c_traumarec1_g8,1,traumatest,1,min05,9.67,202.9
30,240115_SEFL10K6c_traumarec1_g8,2,traumatest,1,min05,75,5.58
31,240115_SEFL10K6c_traumarec1_g8,3,traumatest,1,min05,2.06,143.76
32,240115_SEFL10K6c_traumarec1_g8,4,traumatest,1,min05,15.44,126.96
1,240116_SEFL10K6c_trec2_g1,1,traumatest,2,min05,16.06,114.19
3,240116_SEFL10K6c_trec2_g1,3,traumatest,2,min05,14.89,96.06
4,240116_SEFL10K6c_trec2_g1,4,traumatest,2,min05,4.83,138.33
5,240116_SEFL10K6c_trec2_g2,1,traumatest,2,min05,20,69.07
6,240116_SEFL10K6c_trec2_g2,2,traumatest,2,min05,5.17,142.24
7,240116_SEFL10K6c_trec2_g2,3,traumatest,2,min05,84.83,5.86
8,240116_SEFL10K6c_trec2_g2,4,traumatest,2,min05,14.44,110.65
9,240116_SEFL10K6c_trec2_g3,1,traumatest,2,min05,10.44,178.34
10,240116_SEFL10K6c_trec2_g3,2,traumatest,2,min05,1.72,178.22
11,240116_SEFL10K6c_trec2_g3,3,traumatest,2,min05,13.72,106.53
12,240116_SEFL10K6c_trec2_g3,4,traumatest,2,min05,14.39,83.08
13,240116_SEFL10K6c_trec2_g4,1,traumatest,2,min05,26.67,133.46
14,240116_SEFL10K6c_trec2_g4,2,traumatest,2,min05,42.56,20.9
15,240116_SEFL10K6c_trec2_g4,3,traumatest,2,min05,9.78,134.64
16,240116_SEFL10K6c_trec2_g4,4,traumatest,2,min05,25.61,72.23
17,240116_SEFL10K6c_trec2_g5,1,traumatest,2,min05,2.06,162.35
18,240116_SEFL10K6c_trec2_g5,2,traumatest,2,min05,3.78,169.88
19,240116_SEFL10K6c_trec2_g5,3,traumatest,2,min05,74.89,24.87
20,240116_SEFL10K6c_trec2_g5,4,traumatest,2,min05,37.33,56.67
21,240116_SEFL10K6c_trec2_g6,1,traumatest,2,min05,8,82.29
22,240116_SEFL10K6c_trec2_g6,2,traumatest,2,min05,13.72,133.38
23,240116_SEFL10K6c_trec2_g6,3,traumatest,2,min05,8.94,84.42
24,240116_SEFL10K6c_trec2_g6,4,traumatest,2,min05,24.44,90.17
25,240116_SEFL10K6c_trec2_g7,1,traumatest,2,min05,30.11,80.98
26,240116_SEFL10K6c_trec2_g7,2,traumatest,2,min05,38.72,63.41
27,240116_SEFL10K6c_trec2_g7,3,traumatest,2,min05,22.94,128.74
28,240116_SEFL10K6c_trec2_g7,4,traumatest,2,min05,17.06,119.73
29,240116_SEFL10K6c_trec2_g8,1,traumatest,2,min05,4,130.11
30,240116_SEFL10K6c_trec2_g8,2,traumatest,2,min05,17.5,88.26
31,240116_SEFL10K6c_trec2_g8,3,traumatest,2,min05,14.72,109.63
32,240116_SEFL10K6c_trec2_g8,4,traumatest,2,min05,18.06,132.42
1,240117_SEFL10K6c_trec3_g1,1,traumatest,3,min05,30,91.29
3,240117_SEFL10K6c_trec3_g1,3,traumatest,3,min05,29.44,62.04
4,240117_SEFL10K6c_trec3_g1,4,traumatest,3,min05,4,123.15
5,240117_SEFL10K6c_trec3_g2,1,traumatest,3,min05,6.83,160.19
6,240117_SEFL10K6c_trec3_g2,2,traumatest,3,min05,18.44,58.4
7,240117_SEFL10K6c_trec3_g2,3,traumatest,3,min05,40.78,39.7
8,240117_SEFL10K6c_trec3_g2,4,traumatest,3,min05,36.78,44.71
9,240117_SEFL10K6c_trec3_g3,1,traumatest,3,min05,39,95.21
10,240117_SEFL10K6c_trec3_g3,2,traumatest,3,min05,30.39,57.08
11,240117_SEFL10K6c_trec3_g3,3,traumatest,3,min05,37.94,54.84
12,240117_SEFL10K6c_trec3_g3,4,traumatest,3,min05,13.78,88.51
13,240117_SEFL10K6c_trec3_g4,1,traumatest,3,min05,5.67,173.82
14,240117_SEFL10K6c_trec3_g4,2,traumatest,3,min05,46.44,48
15,240117_SEFL10K6c_trec3_g4,3,traumatest,3,min05,22.56,77.82
16,240117_SEFL10K6c_trec3_g4,4,traumatest,3,min05,82.56,4.4
17,240117_SEFL10K6c_trec3_g5,1,traumatest,3,min05,11.72,98.28
18,240117_SEFL10K6c_trec3_g5,2,traumatest,3,min05,73.67,8.86
19,240117_SEFL10K6c_trec3_g5,3,traumatest,3,min05,40.44,35.85
20,240117_SEFL10K6c_trec3_g5,4,traumatest,3,min05,10.11,81.89
21,240117_SEFL10K6c_trec3_g6,1,traumatest,3,min05,65.61,9.12
22,240117_SEFL10K6c_trec3_g6,2,traumatest,3,min05,12,89.55
23,240117_SEFL10K6c_trec3_g6,3,traumatest,3,min05,8.22,123
24,240117_SEFL10K6c_trec3_g6,4,traumatest,3,min05,38.78,40.65
25,240117_SEFL10K6c_trec3_g7,1,traumatest,3,min05,5.61,161.6
26,240117_SEFL10K6c_trec3_g7,2,traumatest,3,min05,53.67,45.82
27,240117_SEFL10K6c_trec3_g7,3,traumatest,3,min05,38.94,44.83
28,240117_SEFL10K6c_trec3_g7,4,traumatest,3,min05,7.06,200.66
29,240117_SEFL10K6c_trec3_g8,1,traumatest,3,min05,7.39,150
30,240117_SEFL10K6c_trec3_g8,2,traumatest,3,min05,18.39,59.37
31,240117_SEFL10K6c_trec3_g8,3,traumatest,3,min05,39.94,32.28
32,240117_SEFL10K6c_trec3_g8,4,traumatest,3,min05,0,166.96
1,240115_SEFL10K6c_traumarec1_g1,1,traumatest,1,min06,55.83,33.98
3,240115_SEFL10K6c_traumarec1_g1,3,traumatest,1,min06,16.28,104.81
4,240115_SEFL10K6c_traumarec1_g1,4,traumatest,1,min06,49.33,20.38
5,240115_SEFL10K6c_traumarec1_g2,1,traumatest,1,min06,8.28,126.64
6,240115_SEFL10K6c_traumarec1_g2,2,traumatest,1,min06,85.56,3.64
7,240115_SEFL10K6c_traumarec1_g2,3,traumatest,1,min06,75.06,9.5
8,240115_SEFL10K6c_traumarec1_g2,4,traumatest,1,min06,33.56,53.82
13,240115_SEFL10K6c_traumarec1_g4,1,traumatest,1,min06,80,8.95
14,240115_SEFL10K6c_traumarec1_g4,2,traumatest,1,min06,80.17,6.31
15,240115_SEFL10K6c_traumarec1_g4,3,traumatest,1,min06,17,90.8
16,240115_SEFL10K6c_traumarec1_g4,4,traumatest,1,min06,48,16.78
17,240115_SEFL10K6c_traumarec1_g5,1,traumatest,1,min06,72.94,18.64
18,240115_SEFL10K6c_traumarec1_g5,2,traumatest,1,min06,93.17,1.24
19,240115_SEFL10K6c_traumarec1_g5,3,traumatest,1,min06,42.44,55.52
20,240115_SEFL10K6c_traumarec1_g5,4,traumatest,1,min06,66.17,16.75
21,240115_SEFL10K6c_traumarec1_g6,1,traumatest,1,min06,90.39,2.57
22,240115_SEFL10K6c_traumarec1_g6,2,traumatest,1,min06,48.5,35.81
23,240115_SEFL10K6c_traumarec1_g6,3,traumatest,1,min06,77,9.4
24,240115_SEFL10K6c_traumarec1_g6,4,traumatest,1,min06,16.33,88.59
25,240115_SEFL10K6c_traumarec1_g7,1,traumatest,1,min06,53.22,39.89
26,240115_SEFL10K6c_traumarec1_g7,2,traumatest,1,min06,55.06,24.17
27,240115_SEFL10K6c_traumarec1_g7,3,traumatest,1,min06,12.17,88.22
28,240115_SEFL10K6c_traumarec1_g7,4,traumatest,1,min06,32.39,87.3
29,240115_SEFL10K6c_traumarec1_g8,1,traumatest,1,min06,7.83,154.9
30,240115_SEFL10K6c_traumarec1_g8,2,traumatest,1,min06,36.94,30.4
31,240115_SEFL10K6c_traumarec1_g8,3,traumatest,1,min06,21.44,62.92
32,240115_SEFL10K6c_traumarec1_g8,4,traumatest,1,min06,21.94,96.44
1,240116_SEFL10K6c_trec2_g1,1,traumatest,2,min06,20.94,123.91
3,240116_SEFL10K6c_trec2_g1,3,traumatest,2,min06,19.72,52.13
4,240116_SEFL10K6c_trec2_g1,4,traumatest,2,min06,0,178.34
5,240116_SEFL10K6c_trec2_g2,1,traumatest,2,min06,17.89,80.41
6,240116_SEFL10K6c_trec2_g2,2,traumatest,2,min06,12.56,65.75
7,240116_SEFL10K6c_trec2_g2,3,traumatest,2,min06,65.78,11.93
8,240116_SEFL10K6c_trec2_g2,4,traumatest,2,min06,15.61,117.57
9,240116_SEFL10K6c_trec2_g3,1,traumatest,2,min06,27.5,107.07
10,240116_SEFL10K6c_trec2_g3,2,traumatest,2,min06,0,218.65
11,240116_SEFL10K6c_trec2_g3,3,traumatest,2,min06,11.78,95.08
12,240116_SEFL10K6c_trec2_g3,4,traumatest,2,min06,12.56,100.43
13,240116_SEFL10K6c_trec2_g4,1,traumatest,2,min06,3.61,168.56
14,240116_SEFL10K6c_trec2_g4,2,traumatest,2,min06,14.11,69.8
15,240116_SEFL10K6c_trec2_g4,3,traumatest,2,min06,8.44,130
16,240116_SEFL10K6c_trec2_g4,4,traumatest,2,min06,20.33,72.51
17,240116_SEFL10K6c_trec2_g5,1,traumatest,2,min06,2.39,160.1
18,240116_SEFL10K6c_trec2_g5,2,traumatest,2,min06,6.56,74.11
19,240116_SEFL10K6c_trec2_g5,3,traumatest,2,min06,37.89,71.35
20,240116_SEFL10K6c_trec2_g5,4,traumatest,2,min06,18.83,79.67
21,240116_SEFL10K6c_trec2_g6,1,traumatest,2,min06,16.39,86.38
22,240116_SEFL10K6c_trec2_g6,2,traumatest,2,min06,7.06,97.54
23,240116_SEFL10K6c_trec2_g6,3,traumatest,2,min06,26,124.97
24,240116_SEFL10K6c_trec2_g6,4,traumatest,2,min06,21,95.67
25,240116_SEFL10K6c_trec2_g7,1,traumatest,2,min06,46.22,55.97
26,240116_SEFL10K6c_trec2_g7,2,traumatest,2,min06,5.33,133.3
27,240116_SEFL10K6c_trec2_g7,3,traumatest,2,min06,24.61,131.91
28,240116_SEFL10K6c_trec2_g7,4,traumatest,2,min06,62.22,16.98
29,240116_SEFL10K6c_trec2_g8,1,traumatest,2,min06,13.22,108.36
30,240116_SEFL10K6c_trec2_g8,2,traumatest,2,min06,13.78,137.55
31,240116_SEFL10K6c_trec2_g8,3,traumatest,2,min06,39.39,66.66
32,240116_SEFL10K6c_trec2_g8,4,traumatest,2,min06,15.61,157.63
1,240117_SEFL10K6c_trec3_g1,1,traumatest,3,min06,13.83,112.95
3,240117_SEFL10K6c_trec3_g1,3,traumatest,3,min06,18.33,82.59
4,240117_SEFL10K6c_trec3_g1,4,traumatest,3,min06,0,172.22
5,240117_SEFL10K6c_trec3_g2,1,traumatest,3,min06,5.94,114.09
6,240117_SEFL10K6c_trec3_g2,2,traumatest,3,min06,20.39,109.39
7,240117_SEFL10K6c_trec3_g2,3,traumatest,3,min06,40,43.63
8,240117_SEFL10K6c_trec3_g2,4,traumatest,3,min06,17.22,134.36
9,240117_SEFL10K6c_trec3_g3,1,traumatest,3,min06,37.39,84.6
10,240117_SEFL10K6c_trec3_g3,2,traumatest,3,min06,8.39,138.66
11,240117_SEFL10K6c_trec3_g3,3,traumatest,3,min06,15.89,110.37
12,240117_SEFL10K6c_trec3_g3,4,traumatest,3,min06,25.89,85.37
13,240117_SEFL10K6c_trec3_g4,1,traumatest,3,min06,18.06,131.66
14,240117_SEFL10K6c_trec3_g4,2,traumatest,3,min06,52.33,31.74
15,240117_SEFL10K6c_trec3_g4,3,traumatest,3,min06,38.22,42.13
16,240117_SEFL10K6c_trec3_g4,4,traumatest,3,min06,21.61,50.61
17,240117_SEFL10K6c_trec3_g5,1,traumatest,3,min06,14.44,62.88
18,240117_SEFL10K6c_trec3_g5,2,traumatest,3,min06,80.89,6.38
19,240117_SEFL10K6c_trec3_g5,3,traumatest,3,min06,44.83,60.09
20,240117_SEFL10K6c_trec3_g5,4,traumatest,3,min06,30.11,107.46
21,240117_SEFL10K6c_trec3_g6,1,traumatest,3,min06,76,15.69
22,240117_SEFL10K6c_trec3_g6,2,traumatest,3,min06,9.22,131.13
23,240117_SEFL10K6c_trec3_g6,3,traumatest,3,min06,14.72,108.08
24,240117_SEFL10K6c_trec3_g6,4,traumatest,3,min06,23.44,117.74
25,240117_SEFL10K6c_trec3_g7,1,traumatest,3,min06,9.56,114.28
26,240117_SEFL10K6c_trec3_g7,2,traumatest,3,min06,37.28,47.79
27,240117_SEFL10K6c_trec3_g7,3,traumatest,3,min06,36.5,33.95
28,240117_SEFL10K6c_trec3_g7,4,traumatest,3,min06,11.56,139.91
29,240117_SEFL10K6c_trec3_g8,1,traumatest,3,min06,6.33,91.11
30,240117_SEFL10K6c_trec3_g8,2,traumatest,3,min06,12.61,92
31,240117_SEFL10K6c_trec3_g8,3,traumatest,3,min06,27.44,68.04
32,240117_SEFL10K6c_trec3_g8,4,traumatest,3,min06,8.83,119.99
1,240115_SEFL10K6c_traumarec1_g1,1,traumatest,1,min07,27.33,50.62
3,240115_SEFL10K6c_traumarec1_g1,3,traumatest,1,min07,13.61,139.22
4,240115_SEFL10K6c_traumarec1_g1,4,traumatest,1,min07,45.61,28.4
5,240115_SEFL10K6c_traumarec1_g2,1,traumatest,1,min07,27.06,97.06
6,240115_SEFL10K6c_traumarec1_g2,2,traumatest,1,min07,83.94,4.29
7,240115_SEFL10K6c_traumarec1_g2,3,traumatest,1,min07,56.28,25.27
8,240115_SEFL10K6c_traumarec1_g2,4,traumatest,1,min07,60.28,28.48
13,240115_SEFL10K6c_traumarec1_g4,1,traumatest,1,min07,76.11,7.58
14,240115_SEFL10K6c_traumarec1_g4,2,traumatest,1,min07,51.33,27.78
15,240115_SEFL10K6c_traumarec1_g4,3,traumatest,1,min07,17.61,104.45
16,240115_SEFL10K6c_traumarec1_g4,4,traumatest,1,min07,87,3.95
17,240115_SEFL10K6c_traumarec1_g5,1,traumatest,1,min07,29.72,67.83
18,240115_SEFL10K6c_traumarec1_g5,2,traumatest,1,min07,96.28,1.6
19,240115_SEFL10K6c_traumarec1_g5,3,traumatest,1,min07,56.33,54.76
20,240115_SEFL10K6c_traumarec1_g5,4,traumatest,1,min07,52.17,28.14
21,240115_SEFL10K6c_traumarec1_g6,1,traumatest,1,min07,98.06,0.58
22,240115_SEFL10K6c_traumarec1_g6,2,traumatest,1,min07,89.61,2.53
23,240115_SEFL10K6c_traumarec1_g6,3,traumatest,1,min07,86.39,3.86
24,240115_SEFL10K6c_traumarec1_g6,4,traumatest,1,min07,38.06,64.27
25,240115_SEFL10K6c_traumarec1_g7,1,traumatest,1,min07,26.22,59.93
26,240115_SEFL10K6c_traumarec1_g7,2,traumatest,1,min07,10.61,72.29
27,240115_SEFL10K6c_traumarec1_g7,3,traumatest,1,min07,13.11,82.84
28,240115_SEFL10K6c_traumarec1_g7,4,traumatest,1,min07,1.78,100.84
29,240115_SEFL10K6c_traumarec1_g8,1,traumatest,1,min07,6.72,176.43
30,240115_SEFL10K6c_traumarec1_g8,2,traumatest,1,min07,25.22,93.23
31,240115_SEFL10K6c_traumarec1_g8,3,traumatest,1,min07,11.28,101.65
32,240115_SEFL10K6c_traumarec1_g8,4,traumatest,1,min07,15.11,81.16
1,240116_SEFL10K6c_trec2_g1,1,traumatest,2,min07,13.11,101.7
3,240116_SEFL10K6c_trec2_g1,3,traumatest,2,min07,7.67,95.73
4,240116_SEFL10K6c_trec2_g1,4,traumatest,2,min07,0,147.17
5,240116_SEFL10K6c_trec2_g2,1,traumatest,2,min07,19.56,121.99
6,240116_SEFL10K6c_trec2_g2,2,traumatest,2,min07,3.06,188.69
7,240116_SEFL10K6c_trec2_g2,3,traumatest,2,min07,60,24.84
8,240116_SEFL10K6c_trec2_g2,4,traumatest,2,min07,71.28,16.47
9,240116_SEFL10K6c_trec2_g3,1,traumatest,2,min07,23,127.16
10,240116_SEFL10K6c_trec2_g3,2,traumatest,2,min07,0,128.66
11,240116_SEFL10K6c_trec2_g3,3,traumatest,2,min07,6.39,88.56
12,240116_SEFL10K6c_trec2_g3,4,traumatest,2,min07,5.56,98.58
13,240116_SEFL10K6c_trec2_g4,1,traumatest,2,min07,6.78,146.16
14,240116_SEFL10K6c_trec2_g4,2,traumatest,2,min07,1.78,112.09
15,240116_SEFL10K6c_trec2_g4,3,traumatest,2,min07,13.33,128.16
16,240116_SEFL10K6c_trec2_g4,4,traumatest,2,min07,14.44,158.96
17,240116_SEFL10K6c_trec2_g5,1,traumatest,2,min07,3.61,135.6
18,240116_SEFL10K6c_trec2_g5,2,traumatest,2,min07,12.33,127.27
19,240116_SEFL10K6c_trec2_g5,3,traumatest,2,min07,67.78,19.87
